"INCIDENT_NUMBER","OFFENSE_CODE","OFFENSE_CODE_GROUP","OFFENSE_DESCRIPTION","DISTRICT","REPORTING_AREA","SHOOTING","OCCURRED_ON_DATE","YEAR","MONTH","DAY_OF_WEEK","HOUR","UCR_PART","STREET","Lat","Long","Location","distrito"
"222062231",1402,NA,"VANDALISM","C11",NA,0,"2022-08-16 01:05:00",2022,8,"Tuesday",1,NA,"LEROY ST",42.3009548788111,-71.0653760141364,"(42.30095487881108, -71.06537601413638)","Dorchester"
"222062283",1402,NA,"VANDALISM","B3",465,0,"2022-08-16 02:00:00",2022,8,"Tuesday",2,NA,"BLUE HILL AVE",42.2848257658049,-71.091373689388,"(42.28482576580488, -71.09137368938802)","Mattapan"
"222062233",423,NA,"ASSAULT - AGGRAVATED","E13",NA,0,"2022-08-16 02:10:00",2022,8,"Tuesday",2,NA,"CENTRE ST",42.3162357986707,-71.1138746597308,"(42.316235798670654, -71.11387465973084)","Jamaica Plain"
"222062449",616,NA,"LARCENY THEFT OF BICYCLE","D4",167,0,"2022-08-16 06:24:00",2022,8,"Tuesday",6,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222062571",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","B3",NA,0,"2022-08-16 08:00:00",2022,8,"Tuesday",8,NA,"MATTAPAN ST",42.2773250670025,-71.0948313884447,"(42.27732506700251, -71.09483138844469)","Mattapan"
"222082697",613,NA,"LARCENY SHOPLIFTING","C11",356,0,"2022-08-16 09:35:00",2022,8,"Tuesday",9,NA,"GENEVA AVE",42.2984886615439,-71.0631329417796,"(42.298488661543864, -71.06313294177963)","Dorchester"
"222062711",1402,NA,"VANDALISM","A7",NA,0,"2022-08-16 09:48:00",2022,8,"Tuesday",9,NA,"MERIDIAN ST",42.3704800910467,-71.038966840001,"(42.3704800910467, -71.03896684000095)","East Boston"
"222062295",801,NA,"ASSAULT - SIMPLE","C11",NA,0,"2022-08-16 10:45:00",2022,8,"Tuesday",10,NA,"GALLIVAN BLVD",42.2825877884375,-71.0559539542366,"(42.28258778843751, -71.05595395423657)","Dorchester"
"222062305",801,NA,"ASSAULT - SIMPLE","B3",465,0,"2022-08-16 11:36:00",2022,8,"Tuesday",11,NA,"BLUE HILL AVE",42.2848257658049,-71.091373689388,"(42.28482576580488, -71.09137368938802)","Mattapan"
"222062873",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","C11",355,0,"2022-08-16 12:00:00",2022,8,"Tuesday",12,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222062362",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-08-16 12:55:00",2022,8,"Tuesday",12,NA,"CAUSEWAY ST",42.3653747964205,-71.0615416148164,"(42.365374796420454, -71.06154161481645)","West End"
"222062338",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-08-16 13:15:00",2022,8,"Tuesday",13,NA,"SOUTH ST",42.3511020280252,-71.0573518600294,"(42.35110202802516, -71.05735186002936)","Downtown"
"222062348",1402,NA,"VANDALISM","E13",NA,0,"2022-08-16 13:22:00",2022,8,"Tuesday",13,NA,"BRAY ST & WASHINGTON ST
ROXBURY  MA 02119
UNITED S",42.3169389623543,-71.0971719893885,"(42.316938962354264, -71.09717198938853)","Roxbury"
"222062337",619,NA,"LARCENY ALL OTHERS","B2",NA,0,"2022-08-16 13:26:00",2022,8,"Tuesday",13,NA,"COLUMBUS AVE & DIMOCK ST
ROXBURY  MA 02119
UNITED ",42.3195509956695,-71.098278969343,"(42.31955099566945, -71.09827896934304)","Mission Hill"
"222062357",423,NA,"ASSAULT - AGGRAVATED","B2",NA,0,"2022-08-16 13:30:00",2022,8,"Tuesday",13,NA,"EUSTIS ST",42.3263543518856,-71.074223216722,"(42.32635435188557, -71.07422321672198)","Roxbury"
"222062419",619,NA,"LARCENY ALL OTHERS","C6",200,0,"2022-08-16 15:00:00",2022,8,"Tuesday",15,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222062399",613,NA,"LARCENY SHOPLIFTING","A1",103,0,"2022-08-16 15:06:00",2022,8,"Tuesday",15,NA,"SCHOOL ST",42.3575461992396,-71.0588195319583,"(42.35754619923963, -71.0588195319583)","Downtown"
"222062382",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-08-16 15:40:00",2022,8,"Tuesday",15,NA,"TREMONT ST",42.3434655961253,-71.0725674704891,"(42.34346559612535, -71.07256747048915)","South End"
"222062561",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","E5",NA,0,"2022-08-16 16:00:00",2022,8,"Tuesday",16,NA,"FARQUHAR ST",42.2909350528057,-71.1378511761475,"(42.29093505280572, -71.13785117614749)","Roslindale"
"222062559",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","B2",NA,0,"2022-08-16 16:00:00",2022,8,"Tuesday",16,NA,"HUMBOLDT AVE",42.3187196785368,-71.0861063046911,"(42.31871967853678, -71.08610630469113)","Roxbury"
"222062401",613,NA,"LARCENY SHOPLIFTING","B3",NA,0,"2022-08-16 16:26:00",2022,8,"Tuesday",16,NA,"BLUE HILL AVE",42.2905614222734,-71.0892602796419,"(42.2905614222734, -71.08926027964193)","Mattapan"
"222062408",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D14",778,0,"2022-08-16 16:30:00",2022,8,"Tuesday",16,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222062433",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","B2",NA,0,"2022-08-16 16:30:00",2022,8,"Tuesday",16,NA,"DACIA ST",42.3148452164411,-71.0773894251455,"(42.314845216441064, -71.07738942514551)","Roxbury"
"222062404",613,NA,"LARCENY SHOPLIFTING","E5",550,0,"2022-08-16 16:33:00",2022,8,"Tuesday",16,NA,"WASHINGTON ST",42.2758179916097,-71.1399125925088,"(42.275817991609685, -71.13991259250876)","Roslindale"
"222062418",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-08-16 16:51:00",2022,8,"Tuesday",16,NA,"WASHINGTON ST",42.355123390368,-71.0608797985164,"(42.355123390368036, -71.06087979851635)","Downtown"
"222062406",301,NA,"ROBBERY","D4",167,0,"2022-08-16 17:20:00",2022,8,"Tuesday",17,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222062416",801,NA,"ASSAULT - SIMPLE","E13",NA,0,"2022-08-16 17:28:00",2022,8,"Tuesday",17,NA,"HYDE PARK AVE",42.2985362475444,-71.1144793915398,"(42.29853624754444, -71.11447939153982)","Jamaica Plain"
"222062596",619,NA,"LARCENY ALL OTHERS","D14",778,0,"2022-08-16 17:30:00",2022,8,"Tuesday",17,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222062458",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","B2",NA,0,"2022-08-16 17:40:00",2022,8,"Tuesday",17,NA,"ANNUNCIATION RD",42.3350621776333,-71.0931678123782,"(42.335062177633304, -71.0931678123782)","Mission Hill"
"222062432",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-08-16 18:32:00",2022,8,"Tuesday",18,NA,"CAMBRIDGE ST",42.3610974176535,-71.0620608101158,"(42.361097417653454, -71.06206081011582)","West End"
"222063092",616,NA,"LARCENY THEFT OF BICYCLE","C11",355,0,"2022-08-16 19:00:00",2022,8,"Tuesday",19,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222062657",1402,NA,"VANDALISM","B3",465,0,"2022-08-16 19:10:00",2022,8,"Tuesday",19,NA,"BLUE HILL AVE",42.2848257658049,-71.091373689388,"(42.28482576580488, -71.09137368938802)","Mattapan"
"222062560",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A7",NA,0,"2022-08-16 19:30:00",2022,8,"Tuesday",19,NA,"CHELSEA ST",42.384531828828,-71.0223229418825,"(42.38453182882803, -71.02232294188248)","East Boston"
"222062480",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","B2",332,0,"2022-08-16 19:55:00",2022,8,"Tuesday",19,NA,"HANCOCK ST",42.3150027647222,-71.0659359075715,"(42.31500276472216, -71.06593590757153)","Dorchester"
"222062688",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","E5",691,0,"2022-08-16 20:00:00",2022,8,"Tuesday",20,NA,"CENTRE ST",42.2870935525911,-71.1482212837716,"(42.28709355259107, -71.14822128377165)","West Roxbury"
"222062469",619,NA,"LARCENY ALL OTHERS","B2",NA,0,"2022-08-16 20:40:00",2022,8,"Tuesday",20,NA,"GAYLAND ST",42.3198900552188,-71.0762620868809,"(42.31989005521876, -71.07626208688092)","Roxbury"
"222062485",1402,NA,"VANDALISM","D4",NA,0,"2022-08-16 20:50:00",2022,8,"Tuesday",20,NA,"WORCESTER ST",42.3384144127128,-71.0767974124717,"(42.3384144127128, -71.07679741247173)","South End"
"222062487",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-08-16 21:27:00",2022,8,"Tuesday",21,NA,"CAMBRIDGE ST",42.3610974176535,-71.0620608101158,"(42.361097417653454, -71.06206081011582)","West End"
"222062616",616,NA,"LARCENY THEFT OF BICYCLE","D4",167,0,"2022-08-16 21:30:00",2022,8,"Tuesday",21,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222062496",1402,NA,"VANDALISM","E18",NA,0,"2022-08-16 21:39:00",2022,8,"Tuesday",21,NA,"RIVER ST",42.2431630213201,-71.1417522920243,"(42.24316302132012, -71.14175229202432)","Hyde Park"
"222062662",1402,NA,"VANDALISM","B3",NA,0,"2022-08-16 22:00:00",2022,8,"Tuesday",22,NA,"E MAIN ST & KINGBIRD RD
DORCHESTER  MA 02124
UNITE",42.2926930423963,-71.0940350554902,"(42.29269304239626, -71.09403505549017)","Mattapan"
"222066146",613,NA,"LARCENY SHOPLIFTING","D4",167,0,"2022-08-16 22:00:00",2022,8,"Tuesday",22,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222062515",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-08-16 23:04:00",2022,8,"Tuesday",23,NA,"WASHINGTON ST",42.3367501542294,-71.0766278793634,"(42.33675015422942, -71.07662787936337)","South End"
"222062522",706,NA,"AUTO THEFT - MOTORCYCLE / SCOOTER","E18",NA,0,"2022-08-16 23:31:00",2022,8,"Tuesday",23,NA,"LEWISTON ST",42.2664263214492,-71.1121210455875,"(42.26642632144924, -71.11212104558754)","Hyde Park"
"222062524",423,NA,"ASSAULT - AGGRAVATED","B2",614,0,"2022-08-16 23:35:00",2022,8,"Tuesday",23,NA,"BROOKLINE AVE",42.3396233773959,-71.1064973699038,"(42.33962337739587, -71.10649736990382)","Longwood"
"222062606",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","B2",259,0,"2022-08-17 00:00:00",2022,8,"Wednesday",0,NA,"MAGNOLIA ST",42.3176823709705,-71.070276308282,"(42.3176823709705, -71.07027630828202)","Roxbury"
"222064130",801,NA,"ASSAULT - SIMPLE","E13",NA,0,"2022-08-17 00:00:00",2022,8,"Wednesday",0,NA,"ROBINWOOD AVE",42.3162401888603,-71.1126701066929,"(42.316240188860284, -71.1126701066929)","Jamaica Plain"
"222062753",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D14",778,0,"2022-08-17 00:01:00",2022,8,"Wednesday",0,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222062528",619,NA,"LARCENY ALL OTHERS","C11",NA,0,"2022-08-17 00:23:00",2022,8,"Wednesday",0,NA,"GENEVA AVE",42.2997968951833,-71.0653345722669,"(42.29979689518329, -71.06533457226695)","Dorchester"
"222062541",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-08-17 01:53:00",2022,8,"Wednesday",1,NA,"TREMONT ST",42.351400414121,-71.0648028524618,"(42.35140041412102, -71.06480285246184)","Beacon Hill"
"222062549",1402,NA,"VANDALISM","C6",NA,0,"2022-08-17 04:58:00",2022,8,"Wednesday",4,NA,"W BROADWAY",42.3361119955234,-71.0466543422337,"(42.33611199552338, -71.04665434223368)","South Boston"
"222062555",3119,NA,"FIREARM/WEAPON - FOUND OR CONFISCATED","A1",NA,0,"2022-08-17 06:19:00",2022,8,"Wednesday",6,NA,"COMMERCIAL ST",42.3677959336009,-71.0541824542632,"(42.36779593360089, -71.05418245426316)","North End"
"222062558",1402,NA,"VANDALISM","B2",NA,0,"2022-08-17 06:51:00",2022,8,"Wednesday",6,NA,"HUMBOLDT AVE & HARRISHOF ST
ROXBURY  MA 02121
UNIT",42.3163759700546,-71.0869150530648,"(42.31637597005462, -71.08691505306476)","Roxbury"
"222062583",613,NA,"LARCENY SHOPLIFTING","B2",329,0,"2022-08-17 07:45:00",2022,8,"Wednesday",7,NA,"BLUE HILL AVE",42.308969992788,-71.0828483864105,"(42.308969992788, -71.08284838641052)","Roxbury"
"222062563",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A7",NA,0,"2022-08-17 08:25:00",2022,8,"Wednesday",8,NA,"CONDOR ST",42.3825906654403,-71.0376946549599,"(42.38259066544035, -71.03769465495989)","East Boston"
"222062912",613,NA,"LARCENY SHOPLIFTING","D4",149,0,"2022-08-17 09:00:00",2022,8,"Wednesday",9,NA,"COLUMBUS AVE",42.3465749686265,-71.0743864969092,"(42.34657496862653, -71.07438649690918)","Back Bay"
"222062670",616,NA,"LARCENY THEFT OF BICYCLE","B2",282,0,"2022-08-17 09:00:00",2022,8,"Wednesday",9,NA,"WASHINGTON ST",42.3286628355561,-71.0856340118355,"(42.32866283555608, -71.08563401183545)","Roxbury"
"222062677",1402,NA,"VANDALISM","E13",NA,0,"2022-08-17 09:30:00",2022,8,"Wednesday",9,NA,"WASHINGTON ST",42.307139546634,-71.1068309059505,"(42.307139546634026, -71.10683090595046)","Jamaica Plain"
"222062577",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","E18",520,0,"2022-08-17 09:53:00",2022,8,"Wednesday",9,NA,"HYDE PARK AVE",42.2562159204022,-71.1240194732902,"(42.256215920402155, -71.12401947329023)","Hyde Park"
"222062584",801,NA,"ASSAULT - SIMPLE","C6",NA,0,"2022-08-17 09:59:00",2022,8,"Wednesday",9,NA,"E FOURTH ST",42.3346819259427,-71.04046672462,"(42.33468192594271, -71.04046672462)","South Boston"
"222062589",613,NA,"LARCENY SHOPLIFTING","E5",NA,0,"2022-08-17 10:25:00",2022,8,"Wednesday",10,NA,"WASHINGTON ST",42.2758179916097,-71.1399125925088,"(42.275817991609685, -71.13991259250876)","Roslindale"
"222062615",619,NA,"LARCENY ALL OTHERS","B2",282,0,"2022-08-17 10:30:00",2022,8,"Wednesday",10,NA,"WASHINGTON ST",42.3286628355561,-71.0856340118355,"(42.32866283555608, -71.08563401183545)","Roxbury"
"222062605",801,NA,"ASSAULT - SIMPLE","B3",NA,0,"2022-08-17 10:50:00",2022,8,"Wednesday",10,NA,"ATHELWOLD ST",42.2963246294166,-71.0756466648416,"(42.29632462941661, -71.07564666484157)","Dorchester"
"222062601",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","B3",NA,0,"2022-08-17 11:13:00",2022,8,"Wednesday",11,NA,"HAZLETON ST",42.2815256689815,-71.0970033505338,"(42.28152566898151, -71.0970033505338)","Mattapan"
"222062622",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-08-17 11:42:00",2022,8,"Wednesday",11,NA,"WASHINGTON ST",42.356486304603,-71.0592814493937,"(42.35648630460298, -71.05928144939367)","Downtown"
"222062707",616,NA,"LARCENY THEFT OF BICYCLE","C6",200,0,"2022-08-17 12:00:00",2022,8,"Wednesday",12,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222064042",1402,NA,"VANDALISM","C6",NA,0,"2022-08-17 12:30:00",2022,8,"Wednesday",12,NA,"W EIGHTH ST",42.3342224194568,-71.0528079800584,"(42.33422241945678, -71.0528079800584)","South Boston"
"222062638",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-08-17 13:01:00",2022,8,"Wednesday",13,NA,"DARTMOUTH ST",42.3476706671325,-71.0762074220551,"(42.34767066713248, -71.0762074220551)","Back Bay"
"222062651",619,NA,"LARCENY ALL OTHERS","B2",NA,0,"2022-08-17 13:14:00",2022,8,"Wednesday",13,NA,"DIMOCK ST",42.3194977919363,-71.0970735175351,"(42.31949779193633, -71.09707351753512)","Roxbury"
"222062653",801,NA,"ASSAULT - SIMPLE","E13",NA,0,"2022-08-17 13:33:00",2022,8,"Wednesday",13,NA,"ATHERTON ST",42.316162072297,-71.0990314692,"(42.31616207229697, -71.09903146919999)","Roxbury"
"222064143",520,NA,"BURGLARY - RESIDENTIAL","B2",282,0,"2022-08-17 14:00:00",2022,8,"Wednesday",14,NA,"WASHINGTON ST",42.3286628355561,-71.0856340118355,"(42.32866283555608, -71.08563401183545)","Roxbury"
"222062680",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-08-17 14:15:00",2022,8,"Wednesday",14,NA,"RING RD",42.3481315830497,-71.0802700156278,"(42.3481315830497, -71.08027001562783)","Back Bay"
"222062700",613,NA,"LARCENY SHOPLIFTING","C11",NA,0,"2022-08-17 14:21:00",2022,8,"Wednesday",14,NA,"WASHINGTON ST",42.2956967979533,-71.0721405490372,"(42.295696797953255, -71.07214054903721)","Dorchester"
"222062667",1402,NA,"VANDALISM","E18",520,0,"2022-08-17 14:30:00",2022,8,"Wednesday",14,NA,"HYDE PARK AVE",42.2562159204022,-71.1240194732902,"(42.256215920402155, -71.12401947329023)","Hyde Park"
"222062715",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-08-17 15:00:00",2022,8,"Wednesday",15,NA,"HARRISON AVE & ESSEX ST
BOSTON  MA 02111
UNITED ST",42.3524700170667,-71.0613899981806,"(42.352470017066665, -71.06138999818057)","Downtown"
"222062693",616,NA,"LARCENY THEFT OF BICYCLE","E13",NA,0,"2022-08-17 15:05:00",2022,8,"Wednesday",15,NA,"CENTRE ST",42.3119340282003,-71.114290902182,"(42.31193402820026, -71.11429090218205)","Jamaica Plain"
"222062720",706,NA,"AUTO THEFT - MOTORCYCLE / SCOOTER","D4",167,0,"2022-08-17 15:45:00",2022,8,"Wednesday",15,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222062738",1402,NA,"VANDALISM","B3",NA,0,"2022-08-17 15:47:00",2022,8,"Wednesday",15,NA,"FAIRMOUNT ST",42.2793026896971,-71.0792881337127,"(42.27930268969712, -71.07928813371267)","Mattapan"
"222063908",1402,NA,"VANDALISM","B3",468,0,"2022-08-17 16:00:00",2022,8,"Wednesday",16,NA,"WALK HILL ST",42.2779146459967,-71.094529366209,"(42.27791464599671, -71.09452936620902)","Mattapan"
"222064176",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-08-17 16:05:00",2022,8,"Wednesday",16,NA,"RING RD",42.3481315830497,-71.0802700156278,"(42.3481315830497, -71.08027001562783)","Back Bay"
"222062950",1402,NA,"VANDALISM","B2",282,0,"2022-08-17 17:00:00",2022,8,"Wednesday",17,NA,"WASHINGTON ST",42.3286628355561,-71.0856340118355,"(42.32866283555608, -71.08563401183545)","Roxbury"
"222062778",616,NA,"LARCENY THEFT OF BICYCLE","D4",NA,0,"2022-08-17 17:13:00",2022,8,"Wednesday",17,NA,"QUEENSBERRY ST",42.3425558707721,-71.0980786677115,"(42.342555870772095, -71.09807866771153)","Fenway"
"222062747",619,NA,"LARCENY ALL OTHERS","E5",NA,0,"2022-08-17 17:17:00",2022,8,"Wednesday",17,NA,"WASHINGTON ST",42.2758179916097,-71.1399125925088,"(42.275817991609685, -71.13991259250876)","Roslindale"
"222062775",613,NA,"LARCENY SHOPLIFTING","E13",NA,0,"2022-08-17 17:29:00",2022,8,"Wednesday",17,NA,"CENTRE ST",42.3192934340632,-71.1117823595012,"(42.31929343406324, -71.11178235950122)","Jamaica Plain"
"222062750",613,NA,"LARCENY SHOPLIFTING","D4",627,0,"2022-08-17 17:50:00",2022,8,"Wednesday",17,NA,"BOYLSTON ST",42.3441262779061,-71.0994277699999,"(42.3441262779061, -71.0994277699999)","Fenway"
"222062757",301,NA,"ROBBERY","B2",NA,0,"2022-08-17 17:52:00",2022,8,"Wednesday",17,NA,"MAPLE ST",42.3097874639618,-71.0850309584662,"(42.30978746396177, -71.08503095846625)","Roxbury"
"222062752",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A15",57,0,"2022-08-17 17:53:00",2022,8,"Wednesday",17,NA,"MONUMENT SQ",42.3770532432201,-71.0608419962529,"(42.3770532432201, -71.06084199625293)","Charlestown"
"222062759",423,NA,"ASSAULT - AGGRAVATED","E18",520,0,"2022-08-17 18:00:00",2022,8,"Wednesday",18,NA,"HYDE PARK AVE",42.2562159204022,-71.1240194732902,"(42.256215920402155, -71.12401947329023)","Hyde Park"
"222062783",423,NA,"ASSAULT - AGGRAVATED","C6",NA,0,"2022-08-17 18:00:00",2022,8,"Wednesday",18,NA,"MASSACHUSETTS AVE",42.3255380074719,-71.0657959190108,"(42.32553800747192, -71.06579591901075)","South End"
"222062749",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-08-17 18:01:00",2022,8,"Wednesday",18,NA,"BOYLSTON ST",42.3509590879459,-71.0741278007508,"(42.350959087945945, -71.07412780075079)","Back Bay"
"222078670",616,NA,"LARCENY THEFT OF BICYCLE","C11",355,0,"2022-08-17 18:01:00",2022,8,"Wednesday",18,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222062754",3119,NA,"FIREARM/WEAPON - FOUND OR CONFISCATED","E13",NA,0,"2022-08-17 18:15:00",2022,8,"Wednesday",18,NA,"PRINCE ST",42.3161087051762,-71.1236352103299,"(42.31610870517624, -71.12363521032985)","Jamaica Plain"
"222062777",801,NA,"ASSAULT - SIMPLE","D14",NA,0,"2022-08-17 18:35:00",2022,8,"Wednesday",18,NA,"WASHINGTON ST",42.3426694554318,-71.1409877858298,"(42.34266945543176, -71.14098778582976)","Brighton"
"222062767",613,NA,"LARCENY SHOPLIFTING","E18",NA,0,"2022-08-17 18:51:00",2022,8,"Wednesday",18,NA,"WOLCOTT SQ",42.2373013645796,-71.1323234599851,"(42.23730136457959, -71.13232345998513)","Hyde Park"
"222062781",801,NA,"ASSAULT - SIMPLE","B3",NA,0,"2022-08-17 19:11:00",2022,8,"Wednesday",19,NA,"SENATOR BOLLING CIR",42.289131470932,-71.0929302822061,"(42.28913147093205, -71.09293028220607)","Mattapan"
"222062782",1402,NA,"VANDALISM","C6",NA,0,"2022-08-17 19:51:00",2022,8,"Wednesday",19,NA,"MASSACHUSETTS AVE & MELNEA CASS BLVD
ROXBURY  MA 0",42.3326039761671,-71.0720240580742,"(42.332603976167086, -71.07202405807425)","South End"
"222062793",613,NA,"LARCENY SHOPLIFTING","E18",490,0,"2022-08-17 20:15:00",2022,8,"Wednesday",20,NA,"AMERICAN LEGION HWY",42.27413021332,-71.1167461692877,"(42.27413021331998, -71.1167461692877)","Roslindale"
"222062795",423,NA,"ASSAULT - AGGRAVATED","B3",NA,0,"2022-08-17 20:17:00",2022,8,"Wednesday",20,NA,"MASCOT ST",42.2853902196764,-71.0845772951683,"(42.28539021967644, -71.08457729516833)","Mattapan"
"222062809",520,NA,"BURGLARY - RESIDENTIAL","A1",100,0,"2022-08-17 20:51:00",2022,8,"Wednesday",20,NA,"MILK ST",42.3578152904745,-71.0542017256379,"(42.35781529047447, -71.0542017256379)","Downtown"
"222062983",1402,NA,"VANDALISM","C6",200,0,"2022-08-17 21:00:00",2022,8,"Wednesday",21,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222062840",301,NA,"ROBBERY","A7",NA,0,"2022-08-18 00:10:00",2022,8,"Thursday",0,NA,"BENNINGTON ST",42.3902707440378,-70.9967686350015,"(42.39027074403784, -70.99676863500154)","East Boston"
"222062842",301,NA,"ROBBERY","B2",NA,0,"2022-08-18 00:40:00",2022,8,"Thursday",0,NA,"SOUTHWOOD ST",42.3180672993424,-71.0788608775491,"(42.318067299342395, -71.0788608775491)","Roxbury"
"222062844",301,NA,"ROBBERY","B3",NA,0,"2022-08-18 01:05:00",2022,8,"Thursday",1,NA,"WESTVIEW ST",42.2908758958745,-71.0827405467434,"(42.29087589587453, -71.08274054674338)","Mattapan"
"222062857",423,NA,"ASSAULT - AGGRAVATED","C6",NA,0,"2022-08-18 04:12:00",2022,8,"Thursday",4,NA,"MASSACHUSETTS AVE",42.3315214827848,-71.0708530659426,"(42.33152148278479, -71.0708530659426)","South End"
"222063097",619,NA,"LARCENY ALL OTHERS","C6",200,0,"2022-08-18 08:00:00",2022,8,"Thursday",8,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222062883",301,NA,"ROBBERY","C11",355,0,"2022-08-18 08:20:00",2022,8,"Thursday",8,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
